row_id,set_id,name,product_type,snapshot_date,current_price,most_expensive_card_price,chase_card_count,chase_card_index_score,set_age_years,google_trends_score,print_run_type_encoded,price_trajectory_6mo,price_trajectory_24mo,collector_demand_ratio,market_cycle_score,popularity_score,product_type_encoded,era_encoded,price_momentum_1mo,price_momentum_12mo,price_volatility_6mo,price_volatility_12mo,drawdown_12mo,history_density_12mo,available_provider_count,provider_spread_pct,provider_agreement_score,snapshot_freshness_days,liquidity_proxy_score,history_window_missing_flag,provider_context_missing_flag,price_1yr_later,price_3yr_later,price_5yr_later
base-set-unlimited:2022-04-01,base-set-unlimited,Base Set Unlimited,Booster Box,2022-04-01,10374.31,350.0,4,95.0,23.2252,88.0,2,-21.273,,0.95,38.0,98.0,2,3,10.687,-33.158,10.9821,8.7604,-34.218,100.0,1.0,,,0.0,53.75,0.0,1.0,18000.0,15108.1,
brilliant-stars:2022-04-01,brilliant-stars,Brilliant Stars,Booster Box,2022-04-01,140.5,175.0,4,72.0,0.0958,66.0,1,,,0.58,38.0,68.0,2,0,11.067,,,,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,169.99,275.5,
celebrations:2022-04-01,celebrations,Celebrations,ETB,2022-04-01,65.0,95.0,4,80.0,0.4791,84.0,2,,,0.7,38.0,88.0,3,0,,,,,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,70.85,122.25,
champions-path:2022-04-01,champions-path,Champion's Path,ETB,2022-04-01,56.85,160.0,2,65.0,1.514,54.0,1,,,0.45,38.0,52.0,3,0,,,,,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,52.65,109.58,
cosmic-eclipse:2022-04-01,cosmic-eclipse,Cosmic Eclipse,Booster Box,2022-04-01,456.0,450.0,4,88.0,2.4148,80.0,2,3044.828,,0.82,38.0,86.0,2,0,0.22,4856.522,128.598,102.8966,-2.03,100.0,1.0,,,0.0,53.75,0.0,1.0,517.86,1847.28,
ex-firered-leafgreen:2022-04-01,ex-firered-leafgreen,EX FireRed & LeafGreen,Booster Box,2022-04-01,2500.0,450.0,3,82.0,17.5852,70.0,2,,,0.9,38.0,78.0,2,2,0.0,,,,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,2500.0,1350.0,
evolving-skies:2022-04-01,evolving-skies,Evolving Skies,Booster Box,2022-04-01,136.5,1100.0,10,95.0,0.5941,94.0,1,,,0.78,38.0,95.0,2,0,-2.923,,,,-2.923,100.0,1.0,,,0.0,53.75,1.0,1.0,377.81,1326.88,
fossil:2022-04-01,fossil,Fossil,Booster Box,2022-04-01,5694.81,78.0,3,68.0,22.475,60.0,2,-0.96,,0.74,38.0,68.0,2,3,1.964,-4.311,1.8378,3.8973,-4.311,100.0,1.0,,,0.0,53.75,0.0,1.0,7963.94,7950.0,
fusion-strike:2022-04-01,fusion-strike,Fusion Strike,Booster Box,2022-04-01,99.99,180.0,5,80.0,0.3833,69.0,1,299.96,,0.6,38.0,70.0,2,0,-3.587,,59.3263,59.3263,-7.417,100.0,1.0,,,0.0,53.75,1.0,1.0,130.35,475.0,
hidden-fates:2022-04-01,hidden-fates,Hidden Fates,ETB,2022-04-01,142.96,350.0,5,88.0,2.6064,79.0,2,-3.892,,0.78,38.0,85.0,3,0,-1.243,,24.0882,39.1895,-33.547,100.0,1.0,,,0.0,53.75,1.0,1.0,150.11,283.49,
jungle:2022-04-01,jungle,Jungle,Booster Box,2022-04-01,6025.52,82.0,4,72.0,22.7926,63.0,2,-11.694,,0.78,38.0,70.0,2,3,0.31,-27.403,3.9446,7.4796,-27.403,100.0,1.0,,,0.0,53.75,0.0,1.0,6262.73,7866.65,
neo-genesis:2022-04-01,neo-genesis,Neo Genesis,Booster Box,2022-04-01,13700.0,180.0,3,78.0,21.2895,66.0,2,,,0.9,38.0,72.0,2,3,,,,,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,4219.33,15398.3,
shining-fates:2022-04-01,shining-fates,Shining Fates,ETB,2022-04-01,42.11,100.0,4,76.0,1.1116,67.0,1,-26.765,,0.62,38.0,75.0,3,0,-8.457,-19.79,11.694,10.8543,-30.316,100.0,1.0,,,0.0,53.75,0.0,1.0,44.0,71.66,
team-rocket:2022-04-01,team-rocket,Team Rocket,Booster Box,2022-04-01,7600.0,160.0,4,82.0,21.9357,72.0,2,-36.667,,0.84,38.0,80.0,2,3,0.0,-36.667,17.0224,13.1309,-36.667,100.0,1.0,,,0.0,53.75,0.0,1.0,5542.26,11003.99,
team-up:2022-04-01,team-up,Team Up,Booster Box,2022-04-01,661.0,1000.0,5,92.0,3.1622,84.0,2,552.84,,0.86,38.0,90.0,2,0,4.924,552.84,71.3052,57.3178,-2.794,100.0,1.0,,,0.0,53.75,0.0,1.0,1078.21,4312.71,
xy-evolutions:2022-04-01,xy-evolutions,XY Evolutions,Booster Box,2022-04-01,792.5,75.0,3,78.0,5.41,76.0,0,18.56,,0.55,38.0,82.0,2,0,9.31,32.905,5.9778,8.2694,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,737.71,1105.15,
base-set-2:2022-05-01,base-set-2,Base Set 2,Booster Box,2022-05-01,7127.5,220.0,3,74.0,22.1821,58.0,1,,,0.72,38.0,70.0,2,3,0.0,,,,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,7127.69,11000.0,
base-set-unlimited:2022-05-01,base-set-unlimited,Base Set Unlimited,Booster Box,2022-05-01,11582.92,350.0,4,95.0,23.3073,88.0,2,-17.852,,0.95,38.0,98.0,2,3,11.65,-25.371,11.7628,9.4065,-26.554,100.0,1.0,,,0.0,53.75,0.0,1.0,13241.1,19229.41,
brilliant-stars:2022-05-01,brilliant-stars,Brilliant Stars,Booster Box,2022-05-01,135.0,175.0,4,72.0,0.178,66.0,1,,,0.58,38.0,68.0,2,0,-3.915,,23.2507,23.2507,-3.915,100.0,1.0,,,0.0,53.75,1.0,1.0,156.35,424.05,
celebrations:2022-05-01,celebrations,Celebrations,ETB,2022-05-01,23.71,95.0,4,80.0,0.5613,84.0,2,,,0.7,38.0,88.0,3,0,-63.523,,,,-63.523,100.0,1.0,,,0.0,53.75,1.0,1.0,76.0,130.48,
champions-path:2022-05-01,champions-path,Champion's Path,ETB,2022-05-01,39.0,160.0,2,65.0,1.5962,54.0,1,,,0.45,38.0,52.0,3,0,-31.398,,,,-31.398,100.0,1.0,,,0.0,53.75,1.0,1.0,76.14,113.88,
cosmic-eclipse:2022-05-01,cosmic-eclipse,Cosmic Eclipse,Booster Box,2022-05-01,485.0,450.0,4,88.0,2.4969,80.0,2,6.169,,0.82,38.0,86.0,2,0,6.36,5171.739,2.5962,98.562,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,621.25,2147.18,
ex-firered-leafgreen:2022-05-01,ex-firered-leafgreen,EX FireRed & LeafGreen,Booster Box,2022-05-01,2500.0,450.0,3,82.0,17.6674,70.0,2,,,0.9,38.0,78.0,2,2,0.0,,,,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,2500.0,1350.0,
fossil:2022-05-01,fossil,Fossil,Booster Box,2022-05-01,6542.17,78.0,3,68.0,22.5572,60.0,2,14.775,,0.74,38.0,68.0,2,3,14.88,9.927,5.4836,5.4298,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,7236.09,8258.65,
fusion-strike:2022-05-01,fusion-strike,Fusion Strike,Booster Box,2022-05-01,80.85,180.0,5,80.0,0.4654,69.0,1,223.4,,0.6,38.0,70.0,2,0,-19.142,,57.1497,57.1497,-25.139,100.0,1.0,,,0.0,53.75,1.0,1.0,119.66,771.15,
hidden-fates:2022-05-01,hidden-fates,Hidden Fates,ETB,2022-05-01,144.2,350.0,5,88.0,2.6886,79.0,2,-32.971,,0.78,38.0,85.0,3,0,0.867,401.74,17.5911,37.525,-32.971,100.0,1.0,,,0.0,53.75,0.0,1.0,150.41,300.0,
jungle:2022-05-01,jungle,Jungle,Booster Box,2022-05-01,6056.71,82.0,4,72.0,22.8747,63.0,2,-1.091,,0.78,38.0,70.0,2,3,0.518,-27.028,0.5868,7.2236,-27.028,100.0,1.0,,,0.0,53.75,0.0,1.0,5631.37,7805.19,
neo-genesis:2022-05-01,neo-genesis,Neo Genesis,Booster Box,2022-05-01,13700.0,180.0,3,78.0,21.3717,66.0,2,,,0.9,38.0,72.0,2,3,0.0,,,,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,4050.0,15398.3,
shining-fates:2022-05-01,shining-fates,Shining Fates,ETB,2022-05-01,39.63,100.0,4,76.0,1.1937,67.0,1,-27.748,,0.62,38.0,75.0,3,0,-5.889,-24.514,11.6958,10.4528,-34.42,100.0,1.0,,,0.0,53.75,0.0,1.0,32.5,80.0,
team-rocket:2022-05-01,team-rocket,Team Rocket,Booster Box,2022-05-01,7600.0,160.0,4,82.0,22.0178,72.0,2,-36.667,,0.84,38.0,80.0,2,3,0.0,-36.667,17.0224,12.6241,-36.667,100.0,1.0,,,0.0,53.75,0.0,1.0,8972.21,8867.88,
team-up:2022-05-01,team-up,Team Up,Booster Box,2022-05-01,661.99,1000.0,5,92.0,3.2444,84.0,2,-2.64,,0.86,38.0,90.0,2,0,0.15,553.817,4.1679,54.9116,-2.649,100.0,1.0,,,0.0,53.75,0.0,1.0,1095.0,5568.93,
xy-evolutions:2022-05-01,xy-evolutions,XY Evolutions,Booster Box,2022-05-01,727.66,75.0,3,78.0,5.4921,76.0,0,16.782,,0.55,38.0,82.0,2,0,-8.182,22.031,6.4044,8.5364,-8.182,100.0,1.0,,,0.0,53.75,0.0,1.0,754.43,1062.55,
base-set-2:2022-06-01,base-set-2,Base Set 2,Booster Box,2022-06-01,7127.5,220.0,3,74.0,22.2669,58.0,1,,,0.72,38.0,70.0,2,3,0.0,,0.149,0.149,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,7127.51,9682.05,
base-set-unlimited:2022-06-01,base-set-unlimited,Base Set Unlimited,Booster Box,2022-06-01,12195.39,350.0,4,95.0,23.3922,88.0,2,-9.272,,0.95,38.0,98.0,2,3,5.288,-21.425,12.1281,9.2613,-22.671,100.0,1.0,,,0.0,53.75,0.0,1.0,13187.97,20000.0,
brilliant-stars:2022-06-01,brilliant-stars,Brilliant Stars,Booster Box,2022-06-01,95.7,175.0,4,72.0,0.2628,66.0,1,,,0.58,38.0,68.0,2,0,-29.111,,30.7126,30.7126,-31.886,100.0,1.0,,,0.0,53.75,1.0,1.0,142.45,385.0,
celebrations:2022-06-01,celebrations,Celebrations,ETB,2022-06-01,78.8,95.0,4,80.0,0.6461,84.0,2,,,0.7,38.0,88.0,3,0,232.349,,,,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,72.0,150.0,
champions-path:2022-06-01,champions-path,Champion's Path,ETB,2022-06-01,39.35,160.0,2,65.0,1.681,54.0,1,,,0.45,38.0,52.0,3,0,0.897,,,,-30.783,100.0,1.0,,,0.0,53.75,1.0,1.0,77.12,109.5,
cosmic-eclipse:2022-06-01,cosmic-eclipse,Cosmic Eclipse,Booster Box,2022-06-01,500.0,450.0,4,88.0,2.5818,80.0,2,9.89,,0.82,38.0,86.0,2,0,3.093,5334.783,2.6047,94.8057,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,760.4,2506.71,
ex-firered-leafgreen:2022-06-01,ex-firered-leafgreen,EX FireRed & LeafGreen,Booster Box,2022-06-01,2500.0,450.0,3,82.0,17.7522,70.0,2,,,0.9,38.0,78.0,2,2,0.0,,0.0,0.0,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,2500.0,1350.0,
fossil:2022-06-01,fossil,Fossil,Booster Box,2022-06-01,6497.7,78.0,3,68.0,22.642,60.0,2,13.995,,0.74,38.0,68.0,2,3,-0.68,21.023,5.5369,4.3334,-0.68,100.0,1.0,,,0.0,53.75,0.0,1.0,7300.0,8799.99,
hidden-fates:2022-06-01,hidden-fates,Hidden Fates,ETB,2022-06-01,143.71,350.0,5,88.0,2.7734,79.0,2,5.591,,0.78,38.0,85.0,3,0,-0.34,400.035,1.9276,36.0906,-33.199,100.0,1.0,,,0.0,53.75,0.0,1.0,141.51,359.39,
jungle:2022-06-01,jungle,Jungle,Booster Box,2022-06-01,6000.0,82.0,4,72.0,22.9596,63.0,2,-2.017,,0.78,38.0,70.0,2,3,-0.936,-27.711,0.6403,7.1997,-27.711,100.0,1.0,,,0.0,53.75,0.0,1.0,6503.51,7736.26,
neo-genesis:2022-06-01,neo-genesis,Neo Genesis,Booster Box,2022-06-01,13700.0,180.0,3,78.0,21.4565,66.0,2,,,0.9,38.0,72.0,2,3,0.0,,,,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,4050.0,15398.3,
shining-fates:2022-06-01,shining-fates,Shining Fates,ETB,2022-06-01,36.0,100.0,4,76.0,1.2786,67.0,1,-35.84,,0.62,38.0,75.0,3,0,-9.16,-40.427,11.2226,9.3446,-40.427,100.0,1.0,,,0.0,53.75,0.0,1.0,34.0,89.89,
team-rocket:2022-06-01,team-rocket,Team Rocket,Booster Box,2022-06-01,6742.85,160.0,4,82.0,22.1027,72.0,2,-43.81,,0.84,38.0,80.0,2,3,-11.278,-43.81,16.7118,12.756,-43.81,100.0,1.0,,,0.0,53.75,0.0,1.0,7450.0,10293.64,
team-up:2022-06-01,team-up,Team Up,Booster Box,2022-06-01,726.73,1000.0,5,92.0,3.3292,84.0,2,6.872,,0.86,38.0,90.0,2,0,9.78,617.758,5.5545,52.6174,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,1672.5,6375.5,
xy-evolutions:2022-06-01,xy-evolutions,XY Evolutions,Booster Box,2022-06-01,707.5,75.0,3,78.0,5.577,76.0,0,10.768,,0.55,38.0,82.0,2,0,-2.771,18.65,6.7148,8.2721,-10.726,100.0,1.0,,,0.0,53.75,0.0,1.0,757.15,1259.85,
base-set-2:2022-07-01,base-set-2,Base Set 2,Booster Box,2022-07-01,7127.5,220.0,3,74.0,22.3491,58.0,1,,,0.72,38.0,70.0,2,3,0.0,,0.1369,0.1369,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,7128.28,8413.04,
base-set-unlimited:2022-07-01,base-set-unlimited,Base Set Unlimited,Booster Box,2022-07-01,11600.0,350.0,4,95.0,23.4743,88.0,2,-8.705,,0.95,38.0,98.0,2,3,-4.882,-26.446,12.0959,9.2268,-26.446,100.0,1.0,,,0.0,53.75,0.0,1.0,13462.7,19898.23,
brilliant-stars:2022-07-01,brilliant-stars,Brilliant Stars,Booster Box,2022-07-01,131.75,175.0,4,72.0,0.345,66.0,1,73.355,,0.58,38.0,68.0,2,0,37.67,,29.4023,29.4023,-6.228,100.0,1.0,,,0.0,53.75,1.0,1.0,134.24,386.53,
celebrations:2022-07-01,celebrations,Celebrations,ETB,2022-07-01,76.26,95.0,4,80.0,0.7283,84.0,2,,,0.7,38.0,88.0,3,0,-3.223,,90.4076,90.4076,-3.223,100.0,1.0,,,0.0,53.75,1.0,1.0,71.5,215.0,
champions-path:2022-07-01,champions-path,Champion's Path,ETB,2022-07-01,63.43,160.0,2,65.0,1.7632,54.0,1,,,0.45,38.0,52.0,3,0,61.194,,34.9309,34.9309,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,74.22,114.41,
cosmic-eclipse:2022-07-01,cosmic-eclipse,Cosmic Eclipse,Booster Box,2022-07-01,453.46,450.0,4,88.0,2.6639,80.0,2,-2.576,,0.82,38.0,86.0,2,0,-9.308,4828.913,4.9108,95.1295,-9.308,100.0,1.0,,,0.0,53.75,0.0,1.0,790.21,3128.6,
ex-firered-leafgreen:2022-07-01,ex-firered-leafgreen,EX FireRed & LeafGreen,Booster Box,2022-07-01,2500.0,450.0,3,82.0,17.8344,70.0,2,,,0.9,38.0,78.0,2,2,0.0,,0.0,0.0,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,2500.0,1350.0,
fossil:2022-07-01,fossil,Fossil,Booster Box,2022-07-01,7362.11,78.0,3,68.0,22.7242,60.0,2,27.737,,0.74,38.0,68.0,2,3,13.303,32.869,6.6761,5.2792,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,7797.5,7950.0,
hidden-fates:2022-07-01,hidden-fates,Hidden Fates,ETB,2022-07-01,142.21,350.0,5,88.0,2.8556,79.0,2,3.833,,0.78,38.0,85.0,3,0,-1.044,394.816,2.0645,34.8248,-33.896,100.0,1.0,,,0.0,53.75,0.0,1.0,152.66,390.0,
jungle:2022-07-01,jungle,Jungle,Booster Box,2022-07-01,6000.0,82.0,4,72.0,23.0418,63.0,2,-2.017,,0.78,38.0,70.0,2,3,0.0,-27.711,0.6403,7.1997,-27.711,100.0,1.0,,,0.0,53.75,0.0,1.0,6500.0,7572.97,
neo-genesis:2022-07-01,neo-genesis,Neo Genesis,Booster Box,2022-07-01,13700.0,180.0,3,78.0,21.5387,66.0,2,,,0.9,38.0,72.0,2,3,0.0,,0.0,0.0,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,4050.0,15398.3,
shining-fates:2022-07-01,shining-fates,Shining Fates,ETB,2022-07-01,39.5,100.0,4,76.0,1.3607,67.0,1,-24.038,,0.62,38.0,75.0,3,0,9.722,-28.829,12.8203,9.9529,-33.401,100.0,1.0,,,0.0,53.75,0.0,1.0,41.0,85.34,
team-rocket:2022-07-01,team-rocket,Team Rocket,Booster Box,2022-07-01,3176.05,160.0,4,82.0,22.1848,72.0,2,-73.533,,0.84,38.0,80.0,2,3,-52.898,-73.533,28.7295,23.1387,-73.533,100.0,1.0,,,0.0,53.75,0.0,1.0,8000.18,10479.97,
team-up:2022-07-01,team-up,Team Up,Booster Box,2022-07-01,820.0,1000.0,5,92.0,3.4114,84.0,2,31.939,,0.86,38.0,90.0,2,0,12.834,709.877,4.6426,52.4087,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,1638.58,8194.7,
xy-evolutions:2022-07-01,xy-evolutions,XY Evolutions,Booster Box,2022-07-01,689.55,75.0,3,78.0,5.6591,76.0,0,-2.447,,0.55,38.0,82.0,2,0,-2.537,-6.818,5.6395,5.6401,-12.991,100.0,1.0,,,0.0,53.75,0.0,1.0,720.53,1707.55,
base-set-2:2022-08-01,base-set-2,Base Set 2,Booster Box,2022-08-01,7140.01,220.0,3,74.0,22.4339,58.0,1,0.493,,0.72,38.0,70.0,2,3,0.176,,0.1284,0.1284,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,7127.5,10749.5,
base-set-unlimited:2022-08-01,base-set-unlimited,Base Set Unlimited,Booster Box,2022-08-01,10390.5,350.0,4,95.0,23.5592,88.0,2,3.905,,0.95,38.0,98.0,2,3,-10.427,-29.605,8.5335,9.4645,-29.605,100.0,1.0,,,0.0,53.75,0.0,1.0,15500.0,22187.74,
brilliant-stars:2022-08-01,brilliant-stars,Brilliant Stars,Booster Box,2022-08-01,136.71,175.0,4,72.0,0.4298,66.0,1,79.882,,0.58,38.0,68.0,2,0,3.765,,26.9784,26.9784,-2.698,100.0,1.0,,,0.0,53.75,1.0,1.0,136.5,531.26,
celebrations:2022-08-01,celebrations,Celebrations,ETB,2022-08-01,80.99,95.0,4,80.0,0.8131,84.0,2,,,0.7,38.0,88.0,3,0,6.202,,78.2958,78.2958,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,71.5,223.62,
champions-path:2022-08-01,champions-path,Champion's Path,ETB,2022-08-01,23.96,160.0,2,65.0,1.848,54.0,1,,,0.45,38.0,52.0,3,0,-62.226,,53.1793,53.1793,-62.226,100.0,1.0,,,0.0,53.75,1.0,1.0,80.5,109.72,
cosmic-eclipse:2022-08-01,cosmic-eclipse,Cosmic Eclipse,Booster Box,2022-08-01,449.57,450.0,4,88.0,2.7488,80.0,2,-1.841,,0.82,38.0,86.0,2,0,-0.858,4786.63,4.8887,95.1543,-10.086,100.0,1.0,,,0.0,53.75,0.0,1.0,857.95,3824.02,
ex-firered-leafgreen:2022-08-01,ex-firered-leafgreen,EX FireRed & LeafGreen,Booster Box,2022-08-01,2500.0,450.0,3,82.0,17.9192,70.0,2,0.0,,0.9,38.0,78.0,2,2,0.0,,0.0,0.0,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,2500.0,1350.0,
fossil:2022-08-01,fossil,Fossil,Booster Box,2022-08-01,7500.0,78.0,3,68.0,22.809,60.0,2,29.31,,0.74,38.0,68.0,2,3,1.873,28.205,6.5857,5.1983,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,7687.5,9374.98,
fusion-strike:2022-08-01,fusion-strike,Fusion Strike,Booster Box,2022-08-01,91.86,180.0,5,80.0,0.7173,69.0,1,-11.014,,0.6,38.0,70.0,2,0,36.028,,17.7339,48.8255,-14.944,100.0,1.0,,,0.0,53.75,1.0,1.0,138.5,906.03,
hidden-fates:2022-08-01,hidden-fates,Hidden Fates,ETB,2022-08-01,141.5,350.0,5,88.0,2.9405,79.0,2,2.655,,0.78,38.0,85.0,3,0,-0.499,104.628,2.1067,26.6901,-34.226,100.0,1.0,,,0.0,53.75,0.0,1.0,145.75,385.0,
jungle:2022-08-01,jungle,Jungle,Booster Box,2022-08-01,6000.0,82.0,4,72.0,23.1266,63.0,2,-1.235,,0.78,38.0,70.0,2,3,0.0,-8.26,0.614,3.3642,-12.423,100.0,1.0,,,0.0,53.75,0.0,1.0,6500.0,9711.77,
neo-genesis:2022-08-01,neo-genesis,Neo Genesis,Booster Box,2022-08-01,13700.0,180.0,3,78.0,21.6235,66.0,2,,,0.9,38.0,72.0,2,3,0.0,,0.0,0.0,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,12300.0,15398.3,
shining-fates:2022-08-01,shining-fates,Shining Fates,ETB,2022-08-01,32.5,100.0,4,76.0,1.4456,67.0,1,-45.203,,0.62,38.0,75.0,3,0,-17.722,-41.441,10.9281,10.9046,-45.203,100.0,1.0,,,0.0,53.75,0.0,1.0,33.02,84.0,
team-rocket:2022-08-01,team-rocket,Team Rocket,Booster Box,2022-08-01,6093.89,160.0,4,82.0,22.2697,72.0,2,-49.218,,0.84,38.0,80.0,2,3,91.87,-49.218,43.5477,31.3063,-49.218,100.0,1.0,,,0.0,53.75,0.0,1.0,7554.93,10056.81,
xy-evolutions:2022-08-01,xy-evolutions,XY Evolutions,Booster Box,2022-08-01,691.0,75.0,3,78.0,5.744,76.0,0,-0.217,,0.55,38.0,82.0,2,0,0.21,-3.357,5.5928,5.5763,-12.808,100.0,1.0,,,0.0,53.75,0.0,1.0,753.98,1750.19,
base-set-2:2022-09-01,base-set-2,Base Set 2,Booster Box,2022-09-01,7134.58,220.0,3,74.0,22.5188,58.0,1,0.416,,0.72,38.0,70.0,2,3,-0.076,,0.134,0.134,-0.076,100.0,1.0,,,0.0,53.75,1.0,1.0,8565.32,9423.24,
base-set-unlimited:2022-09-01,base-set-unlimited,Base Set Unlimited,Booster Box,2022-09-01,11600.0,350.0,4,95.0,23.6441,88.0,2,23.765,,0.95,38.0,98.0,2,3,11.64,-16.923,8.5914,10.1628,-17.73,100.0,1.0,,,0.0,53.75,0.0,1.0,15253.14,20935.97,
brilliant-stars:2022-09-01,brilliant-stars,Brilliant Stars,Booster Box,2022-09-01,142.42,175.0,4,72.0,0.5147,66.0,1,12.585,,0.58,38.0,68.0,2,0,4.177,,19.7436,25.0564,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,117.5,540.0,
celebrations:2022-09-01,celebrations,Celebrations,ETB,2022-09-01,58.17,95.0,4,80.0,0.898,84.0,2,-10.508,,0.7,38.0,88.0,3,0,-28.176,,71.7113,71.7113,-28.176,100.0,1.0,,,0.0,53.75,1.0,1.0,73.59,237.5,
champions-path:2022-09-01,champions-path,Champion's Path,ETB,2022-09-01,43.16,160.0,2,65.0,1.9329,54.0,1,-24.081,,0.45,38.0,52.0,3,0,80.134,,57.4288,57.4288,-31.956,100.0,1.0,,,0.0,53.75,1.0,1.0,81.16,123.0,
cosmic-eclipse:2022-09-01,cosmic-eclipse,Cosmic Eclipse,Booster Box,2022-09-01,492.0,450.0,4,88.0,2.8337,80.0,2,8.132,,0.82,38.0,86.0,2,0,9.438,3293.103,5.9817,95.2703,-1.6,100.0,1.0,,,0.0,53.75,0.0,1.0,824.19,4574.5,
ex-firered-leafgreen:2022-09-01,ex-firered-leafgreen,EX FireRed & LeafGreen,Booster Box,2022-09-01,2500.0,450.0,3,82.0,18.0041,70.0,2,0.0,,0.9,38.0,78.0,2,2,0.0,,0.0,0.0,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,2500.0,1350.0,
fossil:2022-09-01,fossil,Fossil,Booster Box,2022-09-01,7500.0,78.0,3,68.0,22.8939,60.0,2,34.285,,0.74,38.0,68.0,2,3,0.0,28.205,5.9338,5.1983,0.0,100.0,1.0,,,0.0,53.75,0.0,1.0,7687.5,9471.51,
hidden-fates:2022-09-01,hidden-fates,Hidden Fates,ETB,2022-09-01,147.32,350.0,5,88.0,3.0253,79.0,2,1.768,,0.78,38.0,85.0,3,0,4.113,1.6,1.8034,17.0998,-31.52,100.0,1.0,,,0.0,53.75,0.0,1.0,152.5,405.58,
jungle:2022-09-01,jungle,Jungle,Booster Box,2022-09-01,6000.0,82.0,4,72.0,23.2115,63.0,2,-0.115,,0.78,38.0,70.0,2,3,0.0,-12.423,0.4556,2.9691,-12.423,100.0,1.0,,,0.0,53.75,0.0,1.0,5979.0,8554.55,
lost-origin:2022-09-01,lost-origin,Lost Origin,Booster Box,2022-09-01,120.11,320.0,4,84.0,0.0,72.0,1,,,0.68,38.0,74.0,2,0,,,,,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,123.85,850.53,
neo-genesis:2022-09-01,neo-genesis,Neo Genesis,Booster Box,2022-09-01,13700.0,180.0,3,78.0,21.7084,66.0,2,0.0,,0.9,38.0,72.0,2,3,0.0,,0.0,0.0,0.0,100.0,1.0,,,0.0,53.75,1.0,1.0,9509.22,15398.3,
shining-fates:2022-09-01,shining-fates,Shining Fates,ETB,2022-09-01,36.0,100.0,4,76.0,1.5305,67.0,1,-21.739,,0.62,38.0,75.0,3,0,10.769,-32.075,10.632,11.6343,-39.302,100.0,1.0,,,0.0,53.75,0.0,1.0,41.21,87.5,
team-rocket:2022-09-01,team-rocket,Team Rocket,Booster Box,2022-09-01,6776.35,160.0,4,82.0,22.3546,72.0,2,-10.837,,0.84,38.0,80.0,2,3,11.199,-43.53,41.1261,31.602,-43.53,100.0,1.0,,,0.0,53.75,0.0,1.0,7466.0,9143.88,
xy-evolutions:2022-09-01,xy-evolutions,XY Evolutions,Booster Box,2022-09-01,659.5,75.0,3,78.0,5.8289,76.0,0,-9.034,,0.55,38.0,82.0,2,0,-4.559,-5.38,5.3771,5.6777,-16.782,100.0,1.0,,,0.0,53.75,0.0,1.0,728.0,1770.39,
base-set-2:2022-10-01,base-set-2,Base Set 2,Booster Box,2022-10-01,7127.57,220.0,3,74.0,22.601,58.0,1,0.001,,0.72,38.0,70.0,2,3,-0.098,,0.0878,0.1372,-0.174,100.0,1.0,,,0.0,53.75,1.0,1.0,7500.5,11631.63,
base-set-unlimited:2022-10-01,base-set-unlimited,Base Set Unlimited,Booster Box,2022-10-01,12049.0,350.0,4,95.0,23.7262,88.0,2,16.143,,0.95,38.0,98.0,2,3,3.871,-8.564,8.0895,10.1746,-14.546,100.0,1.0,,,0.0,53.75,0.0,1.0,14519.38,22628.53,
brilliant-stars:2022-10-01,brilliant-stars,Brilliant Stars,Booster Box,2022-10-01,142.33,175.0,4,72.0,0.5969,66.0,1,1.302,,0.58,38.0,68.0,2,0,-0.063,,19.3728,23.6279,-0.063,100.0,1.0,,,0.0,53.75,1.0,1.0,122.56,492.99,
